45.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,INFO
16:56:00.115 (1229897486)|VARIABLE_ASSIGNMENT|[296]|this.columns|[{"typeAttributes":{"label":{"fieldName":"Name"}},"type":"url","label":"Full Name","fieldName":"Link_Name"},{"type":"email","label":"Email","fieldName":"Email"},{"type":"phone","label":"Business Phone","fieldName":"Phone"},{"typeAttributes":{"label":{"fieldName":"Link_AccountId_Name"}},"type":"url","label":"Account ID","fieldName":"Link_AccountId"},{"typeAttributes":{"rowActions":[]},"type":"action"}]|0x4dc0162a
16:56:00.115 (1229922233)|CONSTRUCTOR_EXIT|[43]|01p9A000001NDPC|<init>(List<ANY>,List<Map<String,ANY>>)|FlowUtility.DynamicResults
16:56:00.115 (1229947822)|METHOD_EXIT|[18]|01p9A000001NDPC|FlowUtility.disassembleSObjects(List<SObject>, String)
16:56:00.115 (1229962114)|VARIABLE_SCOPE_BEGIN|[18]|cleanedUp|FlowUtility.DynamicResults|true|false
16:56:00.115 (1230015956)|VARIABLE_ASSIGNMENT|[18]|cleanedUp|{"columns":"0x4af0a5e1","records":"0xa05ae91"}|0x4dc0162a
16:56:00.115 (1230027641)|STATEMENT_EXECUTE|[19]
16:56:00.115 (1230048092)|METHOD_ENTRY|[19]||System.JSON.serialize(Object)
16:56:00.115 (1233326383)|METHOD_EXIT|[19]||System.JSON.serialize(Object)
16:56:00.115 (1233349614)|METHOD_EXIT|[1]|01p9A000001NDPD|dataTableController.listForLightningWithColumns(String, String, String, String)
16:56:00.115 (1233501096)|SYSTEM_MODE_EXIT|false
16:56:00.233 (1233601081)|CUMULATIVE_LIMIT_USAGE
16:56:00.233 (1233601081)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 7 out of 100
  Number of query rows: 12 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

16:56:00.233 (1233601081)|CUMULATIVE_LIMIT_USAGE_END

16:56:00.115 (1234007643)|CODE_UNIT_FINISHED|execute_anonymous_apex
16:56:00.115 (1236139317)|EXECUTION_FINISHED

